Media	Species	MaxOD	MaxOD_sd	Rate	Rate_sd	AUC18	AUC18_sd	Count	Growing	Finished	Replicates	MaxOD_blank	MaxOD_blank_sd
8	B. animalis subsp. lactis BI-07	0.458666666666667	0.127774541021807	0.124613344820957	0.0433200363925954	4222.98216664352	7299.78918584598	3/3	3	3	3	0.649	0.173554026170527
8	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
8	B. caccae	0.48		0.024165005		4.96200611111111		1(2)/3	3	1	3	0.668	
8	B. clarus	0.7565	0.103944696834422	0.0721850935	0.00850150311090577	4.94252694444445	0.143638332414874	2(1)/4	3	2	4	0.9265	0.105358910396796
8	B. coprocola	0		0		0		0/3	0	0	3		
8	B. crossotus	0		0		0		0(1)/3	1	0	3		
8	B. dorei	0.881333333333333	0.0077674534651541	0.111985038333333	0.0306746419025826	8.54454354166667	0.567539944163919	3/3	3	3	3	1.05766666666667	0.00838649708360606
8	B. eggerthii	0		0		0		1/3	1	1	3		
8	B. fragilis	0.914166666666667	0.216720057524294	0.212729411048537	0.181789709343513	3067.17975518519	5297.34553926975	3/3	3	3	3	1.097	0.174696880338488
8	B. fragilis enterotoxigenic	0.8565	0.159582893820108	0.112335867433557	0.0823078753711626	1696.10603023148	4138.82890361666	6/6	6	6	6	1.03816666666667	0.140223274340128
8	B. fragilis HM-20	1.182	0.114551298552221	0.15353574	0.0899184602547687	4.38298225694444	0.34025089516756	2(1)/3	3	2	3	1.367	0.0622253967444162
8	B. fragilis HM-709	0.899	0.261937015330022	0.109966418333333	0.0705636726695753	3.97359268518519	0.179417359610414	3/3	3	3	3	1.05533333333333	0.236324635476992
8	B. fragilis HM-710	0.887	0.162686815691991	0.129904721333333	0.0786315217316137	3.82863310185185	0.13914230432247	3/3	3	3	3	1.04433333333333	0.139579129289924
8	B. fragilis HM-711	0.95	0.108512672071054	0.078819577	0.0204880286906038	6.14786266203704	0.339473845855546	3/3	3	3	3	1.115	0.0781728853247723
8	B. fragilis HM-712	1.298	0.379366577336486	0.139537812333333	0.0729290662710856	8.02686541666667	2.03836154869943	3/3	3	3	3	1.46566666666667	0.350457320273572
8	B. fragilis HM-713	0.93125	0.419624733144588	0.113622110622764	0.0745199142694474	11.0312570659722	11.6900268017781	4/4	4	4	4	1.12775	0.473249317661068
8	B. fragilis HM-714	0.800666666666667	0.212113963079599	0.0962545976666667	0.0573659995158045	5.12183055555555	0.0345437596940641	3/3	3	3	3	0.964333333333333	0.184459570999537
8	B. hansenii	0.49	0.199404112294606	0.0613151159050962	0.0318097813418789	3930.25134600694	5543.54590888716	2/3	2	2	3	0.671	0.281428498912246
8	B. longum subsp. infantis	1.478	0.0410121933088196	0.2485785625	0.0454396285750275	14.4126764236111	0.674667029983684	2/3	2	2	3	1.651	0.0438406204335658
8	B. longum subsp. longum	0.2875	0.0728319984622144	0.0299312965	0.000862038826691989	5.11639145833333	0.547627685524686	2/3	2	2	3	0.4945	0.0431335136523794
8	B. obeum	0		0		0		0(1)/3	1	0	3		
8	B. ovatus	0.6345	0.0233345237791561	0.070676312	0.00949413748901511	4.35552472222222	1.07412152070811	2(1)/3	3	2	3	0.817	0.0438406204335659
8	B. stercoris	1.03275	0.220558949036306	0.103629698817427	0.0213341948192526	9.36637359375	9.51584320881506	4/4	4	4	4	1.239	0.276148510769115
8	B. thetaiotaomicron	0.893	0.268475324750712	0.0814269430962522	0.0522990777872076	2856.76366162037	4923.62039401921	3(1)/4	4	3	4	1.091	0.324306953363631
8	B. uniformis	0		0		0		1/3	1	1	3		
8	B. uniformis HM-715	0		0		0		1/3	1	1	3		
8	B. uniformis HM-716	0.414	0.478004184082106	0.0292731505	0.031505894290275	4.14394371527778	1.1444142692563	2/3	2	2	3	0.582	0.504874241767195
8	B. vulgatus	0.7705	0.0951695854777144	0.188366461244261	0.0369070821915595	9937.42317069444	17195.2603155613	3/3	3	3	3	0.967	0.0890168523370715
8	B. vulgatus HM-720	0.999333333333333	0.105944954260849	0.125661849333333	0.0439660739345881	9.11750657407408	0.841296499052646	3/3	3	3	3	1.17233333333333	0.0938846810365425
8	B. wadsworthia	0		0		0		0/3	0	0	3		
8	B. xylanisolvens	1.27566666666667	0.184049812098066	0.261615398	0.0951422311417731	10.6772162962963	2.87513470115326	3/3	3	3	3	1.48066666666667	0.184502935839334
8	C. aerofaciens	1.377	0.0417971290880127	0.103875222333333	0.0621784666878784	7.77123594907408	1.29583258213079	3/3	3	3	3	1.54733333333333	0.0395516539898565
8	C. bolteae	0.260166666666667	0.108319358072938	0.0511047652268672	0.025108049682259	3960.54095569444	6851.50027258877	3/3	3	3	3	0.445	0.0600999168052669
8	C. catus	0		0		0		0/2	0	0	2		
8	C. comes	0.8957	0.462281515961865	0.178714936797086	0.101337102562378	10.6795391527778	5.15823099295908	5/6	5	5	6	1.1053	0.414544569377045
8	C. leptum	0		0		0		0/3	0	0	3		
8	C. perfringens C36	0.983333333333333	0.0306648550189518	0.465619078420591	0.0477070446903573	11306.8986828704	19560.1721551957	3/3	3	3	3	1.12866666666667	0.027024680078279
8	C. perfringens S107	0.6815	0.0825181798151171	0.299064141162479	0.0197431337781185	11217.1642143981	19408.5919179839	3/3	3	3	3	0.868666666666667	0.0236290781312631
8	C. ramosum	0.936	0.31558992379352	0.304028230637099	0.143250538112378	8182.53839997685	14155.0983300528	3/3	3	3	3	1.119	0.315290342383017
8	C. saccharolyticum	0.86175	0.0558591979892301	0.0840874236630339	0.0247498326892526	1957.49323015625	3902.76451730973	4(1)/5	5	4	5	1.0345	0.0924103168843537
8	D. formicigenerans	1.487	0.0467011777153423	0.347135537333333	0.150975620766127	13.2379110185185	1.64554862574081	3/3	3	3	3	1.66766666666667	0.0512087232152231
8	D. piger	0		0		0		0/3	0	0	3		
8	E. coli CFT073	0.450333333333333	0.105248911316618	0.0527421849034474	0.010123108249818	9636.22046981481	16677.7219955265	3/3	3	3	3	0.64	0.0952470471983252
8	E. coli E2348/69	0.541	0.0556776436283002	0.131574099745489	0.00822232593802351	10164.42448375	17589.6170461903	3/3	3	3	3	0.727166666666667	0.0362571831963452
8	E. coli ED1a	0.767833333333333	0.240175109728992	0.207279641249021	0.0390672823098858	15664.9292547685	27114.3895808092	3/3	3	3	3	0.957666666666667	0.188519450809017
8	E. coli H10407	0.549666666666667	0.0382143079661706	0.148116439827761	0.0112982024159369	10631.7431491435	18398.2369419483	3/3	3	3	3	0.733166666666667	0.0171342736447547
8	E. coli HM605	0.5705	0.112273104526418	0.165298487789714	0.00225615334758586	12209.040910162	21130.3420529131	3/3	3	3	3	0.759333333333333	0.0615006775030433
8	E. coli IAI1	0.599333333333333	0.13604533558095	0.189552346343981	0.0193597849687366	13664.2607211343	23650.4648791904	3/3	3	3	3	0.7865	0.0905082869134092
8	E. coli UTI89	0.5881	0.0812976014406329	0.226462426103459	0.0261490493628593	8114.77555606944	18123.2968295644	5/5	5	5	5	0.7648	0.0457405727992119
8	E. eligens	0.836666666666667	0.0895898059677178	0.141819393666667	0.00748549757447561	8.59591490740741	0.425280353190118	3/3	3	3	3	1.00866666666667	0.0777195814022009
8	E. lenta	0		0		0		2/6	2	2	6		
8	E. limosum	0.852333333333333	0.110278435486424	0.0800425916666667	0.0191600689229599	5.20853215277778	0.130578694962135	3/3	3	3	3	1.01733333333333	0.0912268235407401
8	E. rectale	0		0		0		2/6	2	2	6		
8	E. siraeum	0		0		0		2/6	2	2	6		
8	F. nucleatum subsp. animalis	0		0		0		1/5	1	1	5		
8	F. nucleatum subsp. nucleatum	0		0		0		2/6	2	2	6		
8	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
8	H. parainfluenzae	0		0		0		0/3	0	0	3		
8	L. acidophilus	0		0		0		0/2	0	0	2		
8	L. delbrueckii subsp. delbrueckii	0		0		0		1/3	1	1	3		
8	L. fermentum	0.476	0.0476969600708472	0.092716393	0.0116859237542903	5.18916703703704	0.13612320134353	3/3	3	3	3	0.648	0.042
8	L. gasseri	0		0		0		1/3	1	1	3		
8	L. lactis	0.533666666666667	0.0447474394053261	0.178831630685756	0.00376427783566839	10818.9060835417	18723.2786320216	3/3	3	3	3	0.713333333333333	0.0606822324353128
8	L. paracasei	0.722333333333333	0.110535439264217	0.144028337824157	0.0159513752569837	9641.89692481482	16685.4188120828	3/3	3	3	3	0.913666666666667	0.0950596304081461
8	L. plantarum	0.764833333333333	0.130169440858188	0.173542065962047	0.0249951076495931	12223.2659265046	21156.3671871503	3/3	3	3	3	0.951	0.103764155660806
8	L. ruminis	0.56	0.0652763356814704	0.131878404333333	0.0399052925966421	5.473655	2.75418416839355	3/3	3	3	3	0.733666666666667	0.0641274772101112
8	L. sakei subsp. sakei	0.323666666666667	0.046371686763944	0.228588423333333	0.186095555225198	8.24533560185185	0.124058621198273	3/3	3	3	3	0.497	0.0458257569495584
8	L. salivarius	0.461666666666667	0.00642910050732863	0.148127371666667	0.0238052855033978	8.38853217592593	0.277873995444919	3/3	3	3	3	0.635	0.00916515138991169
8	L. vaginalis	0.459	0.00424264068711929	0.106465253	0.00995364375970136	2.74648982638889	0.0360405942767884	2/3	2	2	3	0.6175	0.00353553390593274
8	O. splanchnicus	0		0		0		0/3	0	0	3		
8	P. capillosus	0.2775	0.0388908729652601	0.018949436	0.00104930120844684	3.24084756944444	0.00657894113400922	2/3	2	2	3	0.425	0.0367695526217005
8	P. copri	0		0		0		0/3	0	0	3		
8	P. difficile	0.326833333333333	0.0598880900791913	0.0522826756275112	0.0105581374065448	5280.68032597222	9136.98493681962	3/3	3	3	3	0.508333333333333	0.00802080627701065
8	P. distasonis	0.766	0.0883402513014311	0.059220895	0.00919444758830741	4.2514937037037	0.181288716114582	3/3	3	3	3	0.939333333333333	0.114036543850352
8	P. melaninogenica	0		0		0		2/5	2	2	5		
8	P. merdae	0.491333333333333	0.0514230817175841	0.0247245593333333	0.0134920197187396	4.32086388888889	0.291229242158127	3/3	3	3	3	0.657333333333333	0.0357957166897568
8	R. bromii	0		0		0		0/3	0	0	3		
8	R. gnavus	0.733333333333333	0.0629490534744831	0.202033855	0.0251657507212917	8.03001537037037	0.448610964837513	3/4	3	3	4	0.942333333333333	0.0724850559310906
8	R. hominis	1.40766666666667	0.102275770998479	0.245586412666667	0.0764623028507654	3.07996648148148	0.418745106730578	3/3	3	3	3	1.60266666666667	0.107337474040213
8	R. intestinalis	0.5255	0.0869741340859453	0.0276018985	0.00278360574720712	4.55209090277778	0.059820939060554	2/3	2	2	3	0.675	0.0834386001800126
8	R. torques	0.819	0.0236431808350738	0.0787797693418107	0.0497915989755762	9.7095112962963	5.38874174652578	3/4	3	3	4	1.02366666666667	0.0714865954800852
8	S. flexneri	0.478166666666667	0.0241056701490196	0.0822082844377178	0.0154900563367542	8317.09799543982	14392.3627417243	3/3	3	3	3	0.665666666666667	0.0361155552820849
8	S. parasanguinis	1.01466666666667	0.118753245569683	0.446266581	0.0231497973463735	14.8326221527778	0.602546068969241	3/3	3	3	3	1.18066666666667	0.0973721383832836
8	S. salivarius	0.7475	0.0747612867733027	0.299372739207532	0.0315574437764191	12662.4167309491	21909.1301393103	3/3	3	3	3	0.9365	0.11736801097403
8	S. sonnei	0.448	0.0667626392528036	0.103488122338462	0.0143118702688863	9551.01948581019	16528.8744833579	3/3	3	3	3	0.636333333333333	0.0138954428980631
8	S. typhimurium ATCC14028	0.8195	0.112952423612776	0.198634280470205	0.0660872836436334	15686.3342265046	27148.9191193603	3/3	3	3	3	1.00733333333333	0.0587735768295016
8	S. typhimurium LT2	0.6115	0.0154029218007494	0.0887544690092288	0.00989251056608673	10194.3942284259	17640.5248450027	3/3	3	3	3	0.795166666666667	0.0618795873720352
8	V. cholerae A1552	0.268	0.10294658809305	0.0316275432297244	0.0172793446094629	4360.96252010417	8713.74783841476	4/5	4	4	5	0.4305	0.100447332800163
8	V. cholerae N16961	0.452666666666667	0.152542890143505	0.0880742487076988	0.0290222771727509	7108.80308275463	12302.3112657045	3/3	3	3	3	0.632333333333333	0.17931629410997
8	V. parvula	0		0		0		0/3	0	0	3		
8	Y. pseudotuberculosis	0		0		0		0(1)/3	1	0	3		
9	A. muciniphila	0.382	0.140007142674936	0.0282612626504001	0.0142036600649574	4.23149520833334	1.98344129766825	2(2)/4	4	2	4	0.6215	0.0502045814642449
9	A. odontolyticus	0		0		0		0(1)/6	1	0	6		
9	A. putredinis	0		0		0		0/3	0	0	3		
9	A. shahii	0		0		0		0/3	0	0	3		
9	B. adolescentis	0		0		0		0/3	0	0	3		
9	B. animalis subsp. lactis BI-07	0		0		0		1/3	1	1	3		
9	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
9	B. caccae	0		0		0		0/3	0	0	3		
9	B. clarus	0		0		0		2/4	2	2	4		
9	B. coprocola	0		0		0		0/3	0	0	3		
9	B. crossotus	0		0		0		0/3	0	0	3		
9	B. dorei	0		0		0		0/3	0	0	3		
9	B. eggerthii	0		0		0		0/3	0	0	3		
9	B. fragilis	0		0		0		0(1)/3	1	0	3		
9	B. fragilis enterotoxigenic	0		0		0		1(1)/6	2	1	6		
9	B. fragilis HM-20	0		0		0		0/3	0	0	3		
9	B. fragilis HM-709	0		0		0		0/3	0	0	3		
9	B. fragilis HM-710	0		0		0		0/3	0	0	3		
9	B. fragilis HM-711	0		0		0		0/3	0	0	3		
9	B. fragilis HM-712	0		0		0		0/3	0	0	3		
9	B. fragilis HM-713	0		0		0		1/4	1	1	4		
9	B. fragilis HM-714	0		0		0		0/3	0	0	3		
9	B. hansenii	0.130833333333333	0.0725677844041923	0.0172898920520667	0.011336975857042	2391.54434652778	4134.53521831818	3/3	3	3	3	0.2925	0.103678589882386
9	B. longum subsp. infantis	0		0		0		0/3	0	0	3		
9	B. longum subsp. longum	0		0		0		0/3	0	0	3		
9	B. obeum	0		0		0		0/3	0	0	3		
9	B. ovatus	0		0		0		0/3	0	0	3		
9	B. stercoris	0		0		0		0/4	0	0	4		
9	B. thetaiotaomicron	0		0		0		2/4	2	2	4		
9	B. uniformis	0		0		0		0/3	0	0	3		
9	B. uniformis HM-715	0		0		0		0/3	0	0	3		
9	B. uniformis HM-716	0		0		0		0/3	0	0	3		
9	B. vulgatus	0		0		0		0/3	0	0	3		
9	B. vulgatus HM-720	0		0		0		0/3	0	0	3		
9	B. wadsworthia	0		0		0		0/3	0	0	3		
9	B. xylanisolvens	0		0		0		0/3	0	0	3		
9	C. aerofaciens	0		0		0		0/3	0	0	3		
9	C. bolteae	0		0		0		0/3	0	0	3		
9	C. catus	0		0		0		0/2	0	0	2		
9	C. comes	0.1838	0.0229281486387366	0.0672305760609313	0.0199467645334002	5.283767	1.02188949627251	5/6	5	5	6	0.4168	0.0679058171293152
9	C. leptum	0		0		0		0/3	0	0	3		
9	C. perfringens C36	0		0		0		0/3	0	0	3		
9	C. perfringens S107	0.2125	0.049099388998235	0.0574802660903675	0.0264169366941745	5179.90487863426	8963.36802210361	3/3	3	3	3	0.374166666666667	0.0858579252796929
9	C. ramosum	0		0		0		1/3	1	1	3		
9	C. saccharolyticum	0		0		0		0/5	0	0	5		
9	D. formicigenerans	0		0		0		0/3	0	0	3		
9	D. piger	0		0		0		0/3	0	0	3		
9	E. coli CFT073	0.141166666666667	0.0163579746097533	0.0138561111531742	0.00170694255706286	4022.45095706019	6959.47285265782	3/3	3	3	3	0.301666666666667	0.0228272497978476
9	E. coli E2348/69	0.114	0.00282842712474617	0.010966652	0.000904183097957488	4.17139836805556	0.448025066268488	2/3	2	2	3	0.2955	0.0162634559672906
9	E. coli ED1a	0.117	0.00919238815542511	0.011979832	0.000807141177521009	4.14144899305556	0.151964956705091	2/3	2	2	3	0.2955	0.0127279220613579
9	E. coli H10407	0.13875	0.00318198051533945	0.0125288955	0.000140084217314086	4.15532090277777	0.301137234461592	2/3	2	2	3	0.31825	0.0159099025766973
9	E. coli HM605	0.179333333333333	0.0327884634183021	0.02886210499512	0.0108133511869432	4938.65138828704	8545.67530205484	3/3	3	3	3	0.344	0.0150582203463756
9	E. coli IAI1	0.1275	0.0113137084989847	0.015771817	0.00604152316688499	4.27069760416667	0.195882769628939	2/3	2	2	3	0.30725	0.0102530483272049
9	E. coli UTI89	0.2023	0.039420172500891	0.0301188519729986	0.01140237426375	3177.80895733333	7094.23191925398	5/5	5	5	5	0.3934	0.0590755871743989
9	E. eligens	0		0		0		0/3	0	0	3		
9	E. lenta	0		0		0		1/6	1	1	6		
9	E. limosum	0		0		0		0/3	0	0	3		
9	E. rectale	0		0		0		1/6	1	1	6		
9	E. siraeum	0		0		0		2/6	2	2	6		
9	F. nucleatum subsp. animalis	0		0		0		1/5	1	1	5		
9	F. nucleatum subsp. nucleatum	0		0		0		2/6	2	2	6		
9	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
9	H. parainfluenzae	0		0		0		0/3	0	0	3		
9	L. acidophilus	0		0		0		0/2	0	0	2		
9	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
9	L. fermentum	0		0		0		0/3	0	0	3		
9	L. gasseri	0		0		0		1/3	1	1	3		
9	L. lactis	0		0		0		0/3	0	0	3		
9	L. paracasei	0.1325	0.0372525166935068	0.0183382561785299	0.00802049686980265	2935.60113655093	5078.25529773758	3/3	3	3	3	0.296833333333333	0.0435095774897129
9	L. plantarum	0		0		0		0/3	0	0	3		
9	L. ruminis	0		0		0		0/3	0	0	3		
9	L. sakei subsp. sakei	0		0		0		0/3	0	0	3		
9	L. salivarius	0		0		0		0/3	0	0	3		
9	L. vaginalis	0		0		0		0/3	0	0	3		
9	O. splanchnicus	0		0		0		0/3	0	0	3		
9	P. capillosus	0		0		0		0/3	0	0	3		
9	P. copri	0		0		0		0/3	0	0	3		
9	P. difficile	0.142	0.00424264068711927	0.016980131	0.00564938295924236	4.16892989583333	0.255647532984095	2/3	2	2	3	0.3225	0.0233345237791561
9	P. distasonis	0		0		0		0/3	0	0	3		
9	P. melaninogenica	0		0		0		0/5	0	0	5		
9	P. merdae	0		0		0		0/3	0	0	3		
9	R. bromii	0		0		0		0/3	0	0	3		
9	R. gnavus	0		0		0		0/4	0	0	4		
9	R. hominis	0		0		0		0/3	0	0	3		
9	R. intestinalis	0		0		0		0/3	0	0	3		
9	R. torques	0.264333333333333	0.0306159000085468	0.0618563065630341	0.00118314819511933	9.06128842592593	2.7387626231558	3/4	3	3	4	0.509666666666667	0.00404145188432738
9	S. flexneri	0		0		0		0/3	0	0	3		
9	S. parasanguinis	0		0		0		0/3	0	0	3		
9	S. salivarius	0		0		0		1/3	1	1	3		
9	S. sonnei	0.0535	0.00777817459305203	0.009637881	0.00978334981937465	3.62459375	0.229196092334397	2/3	2	2	3	0.2365	0.0148492424049175
9	S. typhimurium ATCC14028	0.173333333333333	0.0346458270695525	0.0185488784260841	0.00325902822399729	4707.6321425	8145.9173139239	3/3	3	3	3	0.333333333333333	0.00568624070307733
9	S. typhimurium LT2	0		0		0		1/3	1	1	3		
9	V. cholerae A1552	0		0		0		1(1)/5	2	1	5		
9	V. cholerae N16961	0		0		0		0/3	0	0	3		
9	V. parvula	0		0		0		0/3	0	0	3		
9	Y. pseudotuberculosis	0		0		0		0/3	0	0	3		
BHI++	A. muciniphila	0		0		0		0/5	0	0	5		
BHI++	A. odontolyticus	0.79525	0.475567213966648	0.132921004243929	0.0776808954755105	9.10008113425926	7.71421748457865	6/6	6	6	6	0.910583333333333	0.476904646304339
BHI++	A. putredinis	0		0		0		1/5	1	1	5		
BHI++	A. shahii	0		0		0		0/3	0	0	3		
BHI++	B. adolescentis	0.721625	0.261130036252694	0.130522535471544	0.0268157803564415	11092.6836979167	12802.2852859172	4/4	4	4	4	0.841625	0.250821109890429
BHI++	B. animalis subsp. lactis BI-07	0.737833333333333	0.306550294949024	0.179832341958313	0.0225251611470256	7063.55609722222	12211.7423157209	3/3	3	3	3	0.853833333333333	0.303755795555136
BHI++	B. animalis subsp. lactis BL-04	0.853666666666667	0.610866870384483	0.260487686361252	0.220380790443459	8.65015277777777	5.04621786869695	3/3	3	3	3	0.968666666666667	0.611098464515608
BHI++	B. caccae	0.397	0.0356791255498225	0.0801226433333333	0.00737626292725743	6.37704548611111	0.565571454701546	3/3	3	3	3	0.511	0.0452106182218293
BHI++	B. clarus	0.465	0.196448466524939	0.115967822	0.0775228721210628	6.47673296296296	2.13331163158403	3/3	3	3	3	0.587	0.197068516003952
BHI++	B. coprocola	0.266		0.02934672		3.66363861111111		1(2)/3	3	1	3	0.384	
BHI++	B. crossotus	0		0		0		0/4	0	0	4		
BHI++	B. dorei	0.289666666666667	0.0125033328890074	0.0222913913333333	0.00130397744961036	3.10054826388889	0.241542027640195	3/3	3	3	3	0.405	0.0196977156035922
BHI++	B. eggerthii	0.368666666666667	0.0205020324195757	0.0312039913333333	0.00115040419544147	3.90131537037037	0.618449409246058	3/3	3	3	3	0.491333333333333	0.0203059925473574
BHI++	B. fragilis	0.773833333333333	0.329678757782987	0.153147676668673	0.114246240158933	5857.45343055556	10124.8512895226	3/3	3	3	3	0.890833333333333	0.326542621005794
BHI++	B. fragilis enterotoxigenic	0.635083333333333	0.293338101287007	0.117160640129558	0.065285244689855	3189.17175980324	7789.30550377839	6/6	6	6	6	0.748416666666667	0.29192711704579
BHI++	B. fragilis HM-20	0.443333333333333	0.0661538610614175	0.0889327053333333	0.0314049109240109	6.44336962962963	1.07459713305991	3/3	3	3	3	0.548333333333333	0.0687701485626818
BHI++	B. fragilis HM-709	0.461333333333333	0.0514230817175841	0.0844507123333333	0.0197384294955002	6.53122525462963	1.08299797908346	3/3	3	3	3	0.568666666666667	0.0577696575490398
BHI++	B. fragilis HM-710	0.461	0.0502692749102272	0.0771987743333333	0.014140808908222	6.60983233796296	0.90625911836457	3/3	3	3	3	0.567	0.0520480547186924
BHI++	B. fragilis HM-711	0.459	0.0165227116418583	0.079150099	0.0209289140141335	6.45946606481481	0.615785607075087	3/3	3	3	3	0.565666666666667	0.0172143351115671
BHI++	B. fragilis HM-712	0.454666666666667	0.0231804515342849	0.084052068	0.0247156320543764	6.52381622685185	0.667876803400714	3/3	3	3	3	0.559333333333333	0.024704925284917
BHI++	B. fragilis HM-713	0.436666666666667	0.0542801375581652	0.0884509683333333	0.0281603975850243	6.63161284722222	0.998784172036833	3/3	3	3	3	0.543666666666667	0.0577436865235788
BHI++	B. fragilis HM-714	0.426333333333333	0.053153864707407	0.0875498546666667	0.0276856915095507	6.53457828703704	0.914635509938037	3/3	3	3	3	0.531	0.0554346462061408
BHI++	B. hansenii	0.740166666666667	0.467180996331543	0.0938363304612406	0.0680594978130217	4495.35793055556	7766.32561982438	3/3	3	3	3	0.852166666666667	0.463686945398869
BHI++	B. longum subsp. infantis	0.534666666666667	0.198746907732758	0.1602249147797	0.0825392838095722	4787.1039143287	8281.89324374977	3/3	3	3	3	0.661333333333333	0.202796285304572
BHI++	B. longum subsp. longum	0.512666666666667	0.220037118080867	0.190739920285396	0.116072737795681	2369.96520833333	4090.02621427956	3/3	3	3	3	0.628666666666667	0.219092065884033
BHI++	B. obeum	0.353333333333333	0.0616954887599842	0.119850443333333	0.0195925534118839	4.94497724537037	0.323270568207031	3/3	3	3	3	0.464666666666667	0.0611582646363787
BHI++	B. ovatus	0.393333333333333	0.0462313025268955	0.0597307336666667	0.0101078922234596	5.31574706018519	0.618476613641776	3/3	3	3	3	0.51	0.0554616984954482
BHI++	B. stercoris	0.383333333333333	0.0480138868800822	0.051607387	0.00205660456420261	5.44244743055556	0.565723260868591	3/3	3	3	3	0.498333333333333	0.0549302588136387
BHI++	B. thetaiotaomicron	0.7245	0.357560833984932	0.112786909836807	0.0671673760036213	4796.83868055556	8289.88902854112	3/3	3	3	3	0.841833333333333	0.351096971410084
BHI++	B. uniformis	0.2125	0.0247487373415291	0.0154137869691836	0.0100441902408269	4362.76054166667	6165.91450447863	2(1)/3	3	2	3	0.3305	0.023334523779156
BHI++	B. uniformis HM-715	0.304	0.0571664237118258	0.0183300796666667	0.00615538411547909	2.59655962962963	0.275781176148121	3/3	3	3	3	0.407	0.0571664237118258
BHI++	B. uniformis HM-716	0.219		0.009069956		2.28757381944444		1(2)/3	3	1	3	0.326	
BHI++	B. vulgatus	0.906166666666667	0.492235292653151	0.313776161104597	0.224534131697986	6457.39506944444	11155.1498612539	3/3	3	3	3	1.01883333333333	0.481072846181671
BHI++	B. vulgatus HM-720	0.353666666666667	0.0281839197652373	0.0428518373333333	0.00696620660149872	5.003668125	0.294709370844329	3/3	3	3	3	0.465333333333333	0.0364737348421207
BHI++	B. wadsworthia	0		0		0		0/3	0	0	3		
BHI++	B. xylanisolvens	0.602333333333333	0.0156311654502578	0.181920397666667	0.0294043389376747	7.28766418981481	0.113863318617089	3/3	3	3	3	0.712666666666667	0.00750555349946514
BHI++	C. aerofaciens	0		0		0		1/3	1	1	3		
BHI++	C. bolteae	0.769333333333333	0.353062435460548	0.10280655239097	0.0674102393526124	4961.47823611111	8572.95384901003	3/3	3	3	3	0.885333333333333	0.344354589534296
BHI++	C. catus	0		0		0		0/2	0	0	2		
BHI++	C. comes	0.6525	0.30354406599372	0.134566194817445	0.0708528373993111	5374.03011245833	11998.4172255918	5/5	5	5	5	0.7681	0.298260875744708
BHI++	C. leptum	0		0		0		0/3	0	0	3		
BHI++	C. perfringens C36	0.7928	0.318205633199665	0.456481031797091	0.205894316507829	6260.901940375	13974.262003688	5/5	5	5	5	0.9028	0.315525078242602
BHI++	C. perfringens S107	0.937	0.375015999658681	0.582066581699922	0.308159785526822	10376.3536666667	17938.860497365	3/3	3	3	3	1.04866666666667	0.370001801797415
BHI++	C. ramosum	0.586	0.179518801243769	0.142011307319815	0.0676249652965735	7147.15747222222	12363.6349203128	3/3	3	3	3	0.702	0.175564802850685
BHI++	C. saccharolyticum	0.6308	0.291975512671868	0.198871828854125	0.191351695360715	3512.09273634722	7836.37186173163	5/5	5	5	5	0.7472	0.290264879032927
BHI++	D. formicigenerans	0.286333333333333	0.0130128141972954	0.029946667	0.00473354214358138	4.14898421296296	0.207019008828907	3/3	3	3	3	0.402333333333333	0.00665832811847938
BHI++	D. piger	0.28875	0.114197745161627	0.039368203	0.0187816315065098	4.13708333333333	1.60536809555386	2/3	2	2	3	0.39775	0.111369318036881
BHI++	E. coli CFT073	1.04	0.500158224964861	0.408011472027385	0.192307226281998	10547.9761944444	18233.2292062703	3/3	3	3	3	1.15733333333333	0.493000084516558
BHI++	E. coli E2348/69	0.757333333333333	0.300035553448809	0.234613012679233	0.189657605802992	9154.8115	15831.960743642	3/3	3	3	3	0.872666666666667	0.292739360751733
BHI++	E. coli ED1a	1.02483333333333	0.463934352396256	0.390187182342526	0.213939812888039	10092.8281805556	17445.4829729844	3/3	3	3	3	1.13616666666667	0.45727626587582
BHI++	E. coli H10407	0.75175	0.419667874634216	0.131623348910468	0.0108546124768489	14692.4361458333	20756.8973239623	2/3	2	2	3	0.86625	0.418960767853029
BHI++	E. coli HM605	1.04716666666667	0.484270671560165	0.4047555437209	0.213237459195552	10760.984	18602.0886403152	3/3	3	3	3	1.16216666666667	0.478196176619317
BHI++	E. coli IAI1	1.0035	0.424897340542395	0.46907816748246	0.250173960288416	11402.6719861111	19714.9726335484	3/3	3	3	3	1.1185	0.41884871970677
BHI++	E. coli UTI89	0.8061	0.425165320787103	0.321786880619275	0.238879976354428	6797.70956945833	15167.8004973109	5/5	5	5	5	0.9201	0.422763882090228
BHI++	E. eligens	0.250666666666667	0.00115470053837925	0.037510167	0.00141420398489999	3.66117002314815	0.0760458710846293	3/3	3	3	3	0.357333333333333	0.00251661147842359
BHI++	E. lenta	0		0		0		1/6	1	1	6		
